tps_tac_gx.imei_tac,tps_tac_gx.tac_model,tps_tac_gx.brand,tps_tac_gx.ishigh_price
35162507,BLACKBERRY RHM181LW (STV1004),BlackBerry Limited 
35791706,BLACKBERRY RHB121LW (SQK100-1),BlackBerry Limited 
35387107,BLACKBERRY RHZ191LW,BlackBerry Limited 
35989205,BLACKBERRY SQC100-2, RGN81UW
35676005,BLACKBERRY SQN100-3 Q10,BlackBerry Limited 
35775905,BLACKBERRY SQN100-3, Q10
35922305,BLACKBERRY SQN100-3, Q10
35696805,BLACKBERRY SQR100-2, RFS121LW
35972805,BLACKBERRY SQR100-2, Q5
35696505,BLACKBERRY RFW121LW,BlackBerry Limited 
35946305,BLACKBERRY STA100-6, RGU131LW
35772305,BLACKBERRY STL100-2, Z10
35489705,BLACKBERRY STL100-2 Z10,BlackBerry Limited 
35820305,BLACKBERRY STB100-2, RGJ121LW
35458507,EF400,Bluebird Inc 
1444900,EF500,Bluebird Inc 
35645808,Invens D1,Bopel International (HK) Co Limited 
35703108,invens D2,Bopel International (HK) Co Limited 
35724208,Invens D3,Bopel International (HK) Co Limited 
35193107,CAT S40,Bullitt Group Limited 
35813707,S60,Bullitt Group Limited 
35766007,WOLF 2,BungBungame 
35160108,Casper VIA E1,Casper Bilgisayar Sistemleri A.S 
35206508,CASPER VIA E1C,Casper Bilgisayar Sistemleri A.S 
35619108,Casper VIA E2,Casper Bilgisayar Sistemleri A.S 
35726508,Casper VIA F1,Casper Bilgisayar Sistemleri A.S 
35178108,CASPER VIA L8-4.5G,Casper Bilgisayar Sistemleri A.S 
35529408,Casper VIA M2,Casper Bilgisayar Sistemleri A.S 
35319808,CASPER VIA P1,Casper Bilgisayar Sistemleri A.S 
86195003,W7+,Chongqing Blephone Technology Co Ltd 
86166803,W9,Chongqing Blephone Technology Co Ltd 
35757908,Mobile Computer,Cipherlab Co Ltd 
35504608,Terminal,Cipherlab Co Ltd 
35276106,MC7304,Cisco Systems Inc (including all affiliates) 
35493808,WP7502,Cisco Systems Inc (including all affiliates) 
35517706,CAT S50,Compal Electronics Inc 
35736708,FENW,Continental Automotive Systems
35754808,C-eight,Coppernic SAS 
35614008,C-five,Coppernic SAS 
35354708,C-One,Coppernic SAS 
35275107,CS500 4G CLASSIC, CS500 4G KIDS
86264103,CPH1607,CPH1607
35808206,5310XM,CV. Inter Digital Solutions 
35324908,CM65,Cybertelbridge Co Ltd 
35359608,Radger 3,Daehap Hypertech 
35401907,RADGER T1,Daehap Hypertech 
35720708,Katim,Dark Matter LLC 
35456007,ANDY 4EL2 LTE,DDM Brands LLC 
1410100,8W0 035 187,Delphi Product & Service Solutions 
35843105,LTE USB ADAPTER,D-Link Corporation 
35540704,DWM-510,D-Link Corporation 
35843005,LTE MOBILE ROUTER,D-Link Corporation 
35511508,8040,Doro AB 
35511608,8042,Doro AB 
35511708,8050,Doro AB 
35719007,LIBERTO 825,Doro AB 
35162408,ZETA,DPA Technology Spain S.L. 
35318408,AMGOO AM527,Dragon-Inn Communications Co Ltd 
35981906,GEEPAS GTB7X2003G /GTB7X2004G/GTB7X2005G,East King Electronics LLC 
35160007,OLSENMARK OMTB1040/OMTB1041/OMTB1042,East King Electronics LLC 
35702806,ECOM MOBILE SAFETY EX-HANDY 09,Ecom Instruments GmbH 
35316707,ECOM MOBILE SAFETY EX-HANDY 209,Ecom Instruments GmbH 
35702706,ECOM MOBILE SAFETY SMART-EX 01,Ecom Instruments GmbH 
35316807,ECOM MOBILE SAFETY SMART-EX 201,Ecom Instruments GmbH 
35306908,Energy Phone Max 2+,Energy Sistem Soyntec SA 
35299308,Energy Phone Neo 2,Energy Sistem Soyntec SA 
35413508,QUADE ATHOS PRO,Ensambladora Y Distribuidora De Tecnologia S.A. 
35236608,OWN one PLUS,Entel PCS 
86912402,F1F,F1F
86914802,F1F,F1F
86088903,F1f,F1f
86122803,F1f,F1f
86107403,F1f,F1f
86925002,F1FW,F1FW
86912502,F1W,F1W
35353307,DEXP IXION M350,Factor LLC 
35620608,Future 1,Faegea International Co Limited 
35151107,ARCANE,Fantome Limited 
86789002,L811-EA,Fibocom Wireless Inc 
86944902,L710-CN,Fibocom Wireless Inc 
86622102,L810,Fibocom Wireless Inc 
86428003,L811-EB,Fibocom Wireless Inc 
86680702,L831-EA,Fibocom Wireless Inc 
86272603,SC800,Fibocom Wireless Inc 
86361503,SC806,Fibocom Wireless Inc 
35183408,Soul,Fiziico Co Ltd 
35291008,UP,Fonex Spa 
35673307,SGINO,Foresight Manufacture (S) Pte Ltd 
35704608,IFoo U200,Foto Express Egypt 
35422005,FIH NF2,Foxconn International Holding 
35586005,FIH NF3,Foxconn International Holding 
86532902,AC80HE,Foxda Technology Industrial (Shenzhen) Co Ltd 
86500602,FW8001,Foxda Technology Industrial (Shenzhen) Co Ltd 
86188503,V TAB 8029,Foxda Technology Industrial (Shenzhen) Co Ltd 
99000905,TD-LTE Wireless data terminal,Fujian Newland Auto-ID Tech Co Ltd 
86388903,RG-MTFi-M520,Fujian Star-Net Communication Co Ltd 
35742008,FMP158-CAPPUCCINO,Fujitsu Ltd 
35509504,FMP80-TULLIUS,Fujitsu Ltd 
35761305,HUDSON,Fujitsu Ltd 
35154607,M305,Fujitsu Ltd 
35977806,M555,Fujitsu Ltd 
35279707,FMP146-TUNA,Fujitsu Ltd 
35349008,M357,Fujitsu Ltd 
35354607,FMP147-MIJ11,Fujitsu Ltd 
35845407,M03,Fujitsu Ltd 
86418303,SA2,Fuzhou Redian Wireless Technology Co Ltd 
35470408,Cinterion ALS3-C,Gemalto M2M GmbH 
35158708,Cinterion ALS3-E,Gemalto M2M GmbH 
35541906,CINTERION ALS3-E,Gemalto M2M GmbH 
35885306,CINTERION ALS6A-E,Gemalto M2M GmbH 
35870905,CINTERION PLS8-E,Gemalto M2M GmbH 
35420708,Cinterion PLS8-E,Gemalto M2M GmbH 
35236908,Cinterion PLS8-E,Gemalto M2M GmbH 
35169207,GEMTEK 4G LTE DEVICE,Gemtek Technology Co Ltd 
35561106,GEMTEK WLTFAM,Gemtek Technology Co Ltd 
35965707,Gemtek WLTFSM,Gemtek Technology Co Ltd 
35856106,GSMART MIKA MX,GIGA-BYTE Communications Inc 
35825907,GS62-7,Gigaset Communications GmbH 
35923307,GS63-6,Gigaset Communications GmbH 
35923407,GS63-7,Gigaset Communications GmbH 
35923507,GS65-6,Gigaset Communications GmbH 
35778808,COMPANION vSIM HOTSPOT,Gimso Mobile Ltd 
35319108,I KALL N4,Glory Prize Limited 
35319208,I KALL N5,Glory Prize Limited 
91156525,TECNO i3,G-Mobile Devices Private Limited 
91156710,TECNO i3 Pro,G-Mobile Devices Private Limited 
91156680,TECNO i5,G-Mobile Devices Private Limited 
91156560,TECNO i5 Pro,G-Mobile Devices Private Limited 
91156675,TECNO i7,G-Mobile Devices Private Limited 
91156555,TECNO X5511,G-Mobile Devices Private Limited 
35990607,2PW2200,Google Inc 
35161508,2PW4200,Google Inc 
35753608,G011A,Google Inc 
35753708,G011A,Google Inc 
35753808,G011A,Google Inc 
35753908,G011B,Google Inc 
35754008,G011B,Google Inc 
35754108,G011B,Google Inc 
35267708,G-2PW2200,Google Inc 
35267808,A198,Google Inc 
1467700,GA8A0001,Google Inc 
110900,This is a Test IMEI to be used with multiple prototype models. The frequency bands for each model may not match what is listed in this record,Google Inc 
35739708,Gemini,Gotron (HK) Electronic Co Limited 
35299708,Metal,Gotron (HK) Electronic Co Limited 
35480108,Tiger,Gotron (HK) Electronic Co Limited 
35952007,ulefone Power,Gotron (HK) Electronic Co Limited 
35229408,ulefone U007,Gotron (HK) Electronic Co Limited 
86420903,A1601,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86421203,A1601,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86472203,A1601,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86472303,A1601,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86472503,A1601,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86472603,A1601,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86121503,A1601fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86402803,A33f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86403003,A33f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86300803,A33fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86337003,A33fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86036903,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86157003,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86215603,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86235403,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86264603,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86298803,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86308703,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86309003,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86344103,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86349903,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86351803,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86389803,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86402903,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86421703,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86037003,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86421503,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86421603,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86421803,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86421903,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86422003,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86444203,A37f,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86036803,A37fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86454103,A37fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86454203,A37fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86454303,A37fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86854802,A53F,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86199803,CPH1605,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86203803,CPH1605,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86204903,CPH1605,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86352603,CPH1605,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86365403,CPH1605,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86198303,CPH1605,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86421303,CPH1605,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86421403,CPH1605,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86198203,CPH1605fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86471703,CPH1607,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86365803,CPH1609,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86366003,CPH1609,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86365903,CPH1609,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86371203,CPH1609,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86359603,CPH1611,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86388603,CPH1613,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86388503,CPH1613,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86388403,CPH1613,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86430803,CPH1613fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86396403,CPH1701,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86396503,CPH1701,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86396603,CPH1701,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86371103,CPH1701,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86396203,CPH1701,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86462203,CPH1701,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86462503,CPH1701,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86430903,CPH1701fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86420203,CPH1705,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86420303,CPH1705,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86419903,CPH1705,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86420103,CPH1705,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86430603,CPH1705fw,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86580402,N5206,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86731002,3.01E+11,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86350303,A75,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86350503,A75t,Guangdong Oppo Mobile Telecommunications Corp Ltd 
86596602,R3001,R3006
86761702,R7G,R7KF
86482602,X9076,R6006
86441903,HS-T43G10,Guangzhou Huagong Information Software Company Limited 
86443803,YM319,Guangzhou Yamei Mdt InfoTech Ltd 
35701305,AUDI PPIS LTE WITH ALS1-E,Harman/Becker Automotive Systems GmbH 
35361906,AUDI PPIS LTE WITH ALS6-E,Harman/Becker Automotive Systems GmbH 
35743408,Audi PPIS LTE with ALS6-E,Harman/Becker Automotive Systems GmbH 
35475906,HARMAN AUDI AISIN PPIS LTE WITH ALS6-C,Harman/Becker Automotive Systems GmbH 
35476006,HARMAN AUDI AISIN PPIS LTE WITH ALS6-J,Harman/Becker Automotive Systems GmbH 
35719106,HARMAN AUDI PPIS LTE WITH ALS6A-J,Harman/Becker Automotive Systems GmbH 
35942506,HARMAN HERMES,Harman/Becker Automotive Systems GmbH 
35418408,Harman Hermes,Harman/Becker Automotive Systems GmbH 
35419008,Harman Hermes,Harman/Becker Automotive Systems GmbH 
35386906,NET GREEN MW78D1,Hena Group Company Limited 
35185106,HP CR4110 LTE HSPA+ MOBILE BROADBAND,Hewlett Packard Company 
35185006,HP LT4110 LTE HSPA+ MOBILE BROADBAND,Hewlett Packard Company 
35637405,HP LT4112 MOBILE BROADBAND,Hewlett Packard Company 
35740508,HP LT4112 Mobile Broadband,Hewlett Packard Company 
35889406,LT4120 LTE/EVDO/HSPA GOBI4G MOBILE BROADBAND MODULE,Hewlett Packard Company 
35889506,LT4120T LTE/EVDO/HSPA GOBI4G MOBILE BROADBAND MODULE,Hewlett Packard Company 
35658107,LT4132 LTE/HSPA+ 4G MOBILE,Hewlett Packard Company 
35987406,HP SLATE 5 VOICETAB,Hewlett-Packard 
86117903,Fang donglan,Hilan Technology Co Ltd 
35852006,MARSHAL ELECTRONIC ME-349,Hiva Tejarat Co 
35528307,INEW U5,HK Chuangxinqi Communication Co Limited 
35335108,iNEW U8W/U8F,HK Chuangxinqi Communication Co Limited 
35214308,iNEW U9,HK Chuangxinqi Communication Co Limited 
35379507,L3,HK Chuangxinqi Communication Co Limited 
35379407,L4,HK Chuangxinqi Communication Co Limited 
35530008,C1,HK Elephone Communication Tech Co Limited 
35789507,ELE P9000,HK Elephone Communication Tech Co Limited 
35789407,ELE P9000Edge,HK Elephone Communication Tech Co Limited 
35789607,ELE P9000Lite,HK Elephone Communication Tech Co Limited 
35522208,S7,HK Elephone Communication Tech Co Limited 
35697708,TA-1003,HMD Global Oy 
35680208,TA-1020,HMD Global Oy 
35680308,TA-1032,HMD Global Oy 
35915306,ASA S37, S139
35700008,ZOPO  ZP785,Hong Kong Karasnn Limited 
35483407,GLOCALME E1,Hong Kong Ucloudlink Network Technology Limited 
35483607,GLOCALME G2,Hong Kong Ucloudlink Network Technology Limited 
35157506,FREEWALKER,HTC Corporation 
35758706,0PF6100,HTC Corporation 
35492006,B810W,HTC Corporation 
35758506,0PFJ100,HTC Corporation 
35538506,D818W,HTC Corporation 
35758406,0PFJ120,HTC Corporation 
35571906,D818F,HTC Corporation 
35606306,0PGL110,HTC Corporation 
35850906,0PJA100,HTC Corporation 
35885906,0PJA130,HTC Corporation 
35963306,0PK7110,HTC Corporation 
35963806,0PK7110,HTC Corporation 
35424707,0PK7200,HTC Corporation 
35424807,0PK7210,HTC Corporation 
35814906,0PKV200,HTC Corporation 
35776406,0PL2200,HTC Corporation 
35273108,2PQ8100,HTC Corporation 
35795707,2PRE400,HTC Corporation 
35729107,2PVG100,HTC Corporation 
35729007,2PVG100,HTC Corporation 
35285508,2PXH100,HTC Corporation 
35285608,2PXH200,HTC Corporation 
35285708,2PXH300,HTC Corporation 
35275208,2PYA100,HTC Corporation 
35349108,2PYA210,HTC Corporation 
35366008,2PZ4100,HTC Corporation 
35612408,2PZC100,HTC Corporation 
35613408,2PZC200,HTC Corporation 
35736608,2PZC200,HTC Corporation 
35613308,2PZC300,HTC Corporation 
35666508,2PZC700,HTC Corporation 
35731105,0P3P520,HTC Corporation 
35872605,0P3P520,HTC Corporation 
35760305,0P4E220,HTC Corporation 
35760205,0P4E210,HTC Corporation 
35190406,0P6B110,HTC Corporation 
35926305,0P6B110,HTC Corporation 
35926705,0P6B150,HTC Corporation 
35937705,0P6B300,HTC Corporation 
35209006,0P6B630,HTC Corporation 
35244206,0P6B650,HTC Corporation 
35924805,0P6M200,HTC Corporation 
35787005,OP56110,HTC Corporation 
35495006,0P8B210,HTC Corporation 
35214106,0P8B220,HTC Corporation 
35219106,0P9O300,HTC Corporation 
35218106,0P9O220,HTC Corporation 
35258306,0PAG200,HTC Corporation 
35244406,0PAJ310,HTC Corporation 
35285306,0PB5100,HTC Corporation 
35528606,0PFH400,HTC Corporation 
35528406,0PFH200,HTC Corporation 
35268007,0PFH210,HTC Corporation 
35172807,0PGQ120,HTC Corporation 
35177007,0PGQ110,HTC Corporation 
35605906,D818V,HTC Corporation 
35729006,0PHC100,HTC Corporation 
35622606,7260,HTC Corporation 
35770906,0PJX100,HTC Corporation 
35770806,0PJX110,HTC Corporation 
35292907,0PKX210,HTC Corporation 
35724906,0PKX210,HTC Corporation 
35248207,0PKX220,HTC Corporation 
35981006,0PKX210,HTC Corporation 
35866006,0PL3100,HTC Corporation 
35865906,0PL3100,HTC Corporation 
35872506,0PLA110,HTC Corporation 
35872106,0PM9400,HTC Corporation 
35291407,0PLQ110,HTC Corporation 
35908906,0PM3210,HTC Corporation 
35908806,0PM3220,HTC Corporation 
35878606,0PM9130,HTC Corporation 
35426107,2PS6300,HTC Corporation 
35751007,2PS6200,HTC Corporation 
35273808,2PYB100,HTC Corporation 
35488207,2PS6400,HTC Corporation 
35439407,2PS6300,HTC Corporation 
35153807,2PPV100 CMCC OC_4UP,HTC Corporation 
35153607,2PPV100 CMCC_4UP,HTC Corporation 
35154007,2PPV100,HTC Corporation 
35348007,2PPV110,HTC Corporation 
35153707,2PPV100 CMCC_13MP,HTC Corporation 
35158408,2PQ8100,HTC Corporation 
35998806,2PNL100 CMCC OC_4UP,HTC Corporation 
35158508,F68,HTC Corporation 
35349207,2PQ8110,HTC Corporation 
35253007,2PRE100,HTC Corporation 
35158407,2PP3100 CMCC/CMCC OC,HTC Corporation 
35430407,2PS6200,HTC Corporation 
35431207,3100,HTC Corporation 
35623507,2PST110,HTC Corporation 
35631607,2PST110,HTC Corporation 
35477507,2PST210,HTC Corporation 
35731907,2PST510,HTC Corporation 
35725707,2PVD300,HTC Corporation 
35553108,2PXH400,HTC Corporation 
35282808,2PYR100,HTC Corporation 
35322608,M9,HTC Corporation 
35741308,2PYR120,HTC Corporation 
35464608,2PZS100,HTC Corporation 
35464708,2PZS200,HTC Corporation 
35398808,D10w,HTC Corporation 
35275308,2PYA100,HTC Corporation 
35842706,D626T,HTC Corporation 
35907606,D626T,HTC Corporation 
35842806,D626W,HTC Corporation 
35908006,D626W,HTC Corporation 
35158207,2PNT200,HTC Corporation 
35153907,D728w,HTC Corporation 
35571806,D818X,HTC Corporation 
35276606,0PB5110,HTC Corporation 
35572006,D818G,HTC Corporation 
35619806,0PHC300,HTC Corporation 
35252907,2PRE100 CHINA CMCC,HTC Corporation 
35252807,D828w,HTC Corporation 
35896207,D830u,HTC Corporation 
35156208,2PUK200,HTC Corporation 
35156108,2PUK100,HTC Corporation 
35275508,2PYA300,HTC Corporation 
35275408,2PYA200,HTC Corporation 
35477307,2PST100,HTC Corporation 
35798505,0P4E240,HTC Corporation 
35375106,7610,HTC Corporation 
35453707,DESIRE 610,HTC Corporation 
35682105,PP22120,HTC Corporation 
35270706,0P9O201,HTC Corporation 
35433806,0PE6200,HTC Corporation 
35870106,DESIRE 626,HTC Corporation 
35724806,0PKX200,HTC Corporation 
35199307,0PLQ100,HTC Corporation 
35729307,2PVG200,HTC Corporation 
35729207,2PVG200,HTC Corporation 
35646308,Desire 628 dual sim,HTC Corporation 
35512608,2PYR120,HTC Corporation 
35773007,Desire 728,HTC Corporation 
35719307,DESIRE 728 DUAL SIM,HTC Corporation 
35270506,0P9C230,HTC Corporation 
35224106,0P9C210,HTC Corporation 
35224006,0P9C200,HTC Corporation 
35572106,0PF6400,HTC Corporation 
35758606,6020,HTC Corporation 
35748807,2PUK200,HTC Corporation 
35748607,2PUK100,HTC Corporation 
35353007,E680I,HTC Corporation 
35725407,2PRE400,HTC Corporation 
35624108,Desire 828,HTC Corporation 
35725607,2PVD200,HTC Corporation 
35725507,2PVD100,HTC Corporation 
35528206,W900,HTC Corporation 
35771106,0PJX100 CU,HTC Corporation 
35771206,0PJX100 CMCC,HTC Corporation 
35771306,0PJX100 CMCC OC,HTC Corporation 
35889306,E9PT,HTC Corporation 
35998606,2PNL100 CMCC_4UP,HTC Corporation 
35998706,2PNL100 CMCC_13MP,HTC Corporation 
35998506,2PNL100 CHINA OC CU,HTC Corporation 
35827906,E9T,HTC Corporation 
35866206,E9T,HTC Corporation 
35866306,E9T,HTC Corporation 
35866406,E9T,HTC Corporation 
35866106,E9w,HTC Corporation 
35151408,M10h,HTC Corporation 
35249208,M10h,HTC Corporation 
35438707,2PS6300,HTC Corporation 
35441907,M9E,HTC Corporation 
35872406,M9ew,HTC Corporation 
35960806,6681,HTC Corporation 
35871605,0P6B110,HTC Corporation 
35787105,OP56100,HTC Corporation 
35871405,0P6B100,HTC Corporation 
35733606,ONE (M8),HTC Corporation 
35263607,2PQ9100,HTC Corporation 
35603307,ONE A9,HTC Corporation 
35151508,2PWD100,HTC Corporation 
35172608,2PWD200,HTC Corporation 
35748507,One E9+,HTC Corporation 
35947906,2PNL100,HTC Corporation 
35803106,0PKV100,HTC Corporation 
35722606,0PJA100,HTC Corporation 
35407307,2PRG100,HTC Corporation 
35748906,M9pw,HTC Corporation 
35881206,0PK7110,HTC Corporation 
35731005,0P3P510,HTC Corporation 
35157406,FREEWALKER,HTC Corporation 
35343306,0P8B230,HTC Corporation 
35435407,2PQ9120_B,HTC Corporation 
35383107,HUAYU T6088,HTC Corporation 
35385507,2PS5100_ASIA,HTC Corporation 
35465007,2PS5100,HTC Corporation 
35597005,PO58210,HTC Corporation 
35873305,PO58210,HTC Corporation 
35606405,PO68210,HTC Corporation 
35467108,2PZM100,HTC Corporation 
35507208,2PZM300,HTC Corporation 
35516708,2PZF200,HTC Corporation 
35516608,2PZF100,HTC Corporation 
35572508,2PZF300,HTC Corporation 
35153507,2PPV100 CHINA OC / CU,HTC Corporation 
35285408,2PXH100,HTC Corporation 
35397808,2PXH100,HTC Corporation 
35398908,2PXH100,HTC Corporation 
35385407,2PS5100,HTC Corporation 
35786905,OP56110,HTC Corporation 
86320103,604HW,HUAWEI Technologies Co Ltd 
86112303,A169-AL20,HUAWEI Technologies Co Ltd 
86394203,B310s-22,HUAWEI Technologies Co Ltd 
86214803,B315s-519,HUAWEI Technologies Co Ltd 
86192003,B525s-23a,HUAWEI Technologies Co Ltd 
86400503,B525s-65a,HUAWEI Technologies Co Ltd 
86191903,B525s-95a,HUAWEI Technologies Co Ltd 
86376903,B528s-23a,HUAWEI Technologies Co Ltd 
86443903,B529s-23a,HUAWEI Technologies Co Ltd 
86263903,B618s-22d,HUAWEI Technologies Co Ltd 
86296703,B618s-65d,HUAWEI Technologies Co Ltd 
86466003,B715s-23c,HUAWEI Technologies Co Ltd 
86299303,DIG-L01,HUAWEI Technologies Co Ltd 
86302403,DIG-L02,HUAWEI Technologies Co Ltd 
86302303,DIG-L21,HUAWEI Technologies Co Ltd 
86373403,DIG-L21HN,HUAWEI Technologies Co Ltd 
86299403,DIG-L22,HUAWEI Technologies Co Ltd 
86373503,DIG-L22HN,HUAWEI Technologies Co Ltd 
86475503,DLI-L22,HUAWEI Technologies Co Ltd 
86475403,DLI-L42,HUAWEI Technologies Co Ltd 
86421702,E3272S-153,HUAWEI Technologies Co Ltd 
86434602,E3372,HUAWEI Technologies Co Ltd 
86439102,E5186S,HUAWEI Technologies Co Ltd 
86701102,E5372S-32,HUAWEI Technologies Co Ltd 
86457801,E303CS-3,HUAWEI Technologies Co Ltd 
86510302,E5373S,HUAWEI Technologies Co Ltd 
86484902,E5377,HUAWEI Technologies Co Ltd 
86507602,E5377T,HUAWEI Technologies Co Ltd 
86616202,E5573,HUAWEI Technologies Co Ltd 
86086103,E5573,HUAWEI Technologies Co Ltd 
86398103,E5573,HUAWEI Technologies Co Ltd 
86695802,E5573,HUAWEI Technologies Co Ltd 
86844402,E5575,HUAWEI Technologies Co Ltd 
86078203,E5577,HUAWEI Technologies Co Ltd 
86726202,E5577,E5577C
86141203,E5577B,HUAWEI Technologies Co Ltd 
86078303,E5577C,HUAWEI Technologies Co Ltd 
86469503,E5577C,HUAWEI Technologies Co Ltd 
86141503,E5577D,HUAWEI Technologies Co Ltd 
86747202,E5770,HUAWEI Technologies Co Ltd 
86192403,FRD-L02,HUAWEI Technologies Co Ltd 
86077103,FRD-L04,HUAWEI Technologies Co Ltd 
86369103,FRD-L09,HUAWEI Technologies Co Ltd 
86134903,FRD-L09,HUAWEI Technologies Co Ltd 
86077303,FRD-L14,HUAWEI Technologies Co Ltd 
86192303,FRD-L19,HUAWEI Technologies Co Ltd 
86124503,honor 4C Pro,HUAWEI Technologies Co Ltd 
86643502,CHE2-L12,HUAWEI Technologies Co Ltd 
86695902,HONOR 4X,HUAWEI Technologies Co Ltd 
86980802,HONOR 4X,HUAWEI Technologies Co Ltd 
86294403,Honor 5A,HUAWEI Technologies Co Ltd 
86233803,Honor 5A,HUAWEI Technologies Co Ltd 
86144703,honor 5X,HUAWEI Technologies Co Ltd 
86360603,honor 5X,HUAWEI Technologies Co Ltd 
86922902,HONOR 5X,HUAWEI Technologies Co Ltd 
86406803,honor 6X,HUAWEI Technologies Co Ltd 
86251003,honor 6X,HUAWEI Technologies Co Ltd 
86406603,honor 6X,HUAWEI Technologies Co Ltd 
86459503,honor 6X,HUAWEI Technologies Co Ltd 
86076703,honor 7,HUAWEI Technologies Co Ltd 
86446203,Honor 8 Lite,HUAWEI Technologies Co Ltd 
86446303,Honor 8 Lite,HUAWEI Technologies Co Ltd 
86446403,Honor 8 Lite,HUAWEI Technologies Co Ltd 
86330903,honor 8 smart,HUAWEI Technologies Co Ltd 
86443303,Honor Bee2,HUAWEI Technologies Co Ltd 
86403703,Honor Bee4G,HUAWEI Technologies Co Ltd 
86231003,Honor holly 2,HUAWEI Technologies Co Ltd 
86230703,honor T1 8.0,HUAWEI Technologies Co Ltd 
86432402,G7-L01,HUAWEI Technologies Co Ltd 
86959702,ASCEND G7,HUAWEI Technologies Co Ltd 
86687902,ASCEND G7,HUAWEI Technologies Co Ltd 
86648402,MT7-J1,HUAWEI Technologies Co Ltd 
86550301,U9202L-2,HUAWEI Technologies Co Ltd 
35745604,U5500-1,HUAWEI Technologies Co Ltd 
